Country,ISO3_Code,Region,Income_Group,Year,Crop,Area_Harvested_Ha,Production_Tonnes,Yield_Kg_Ha,Fertilizer_Use_Kg_Ha,Irrigation_Pct,Notes,_source_file,_source_name,_extracted_at,_row_num,_cleaned_at
South Korea,KOR,East Asia,High income,2000,Wheat,642328.0,4556719.71,7094.07,187.67,57.6,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2372,2026-01-14T09:30:34.632836
Egypt,EGY,North Africa,Lower middle income,2010,Wheat,2554238.0,12108702.43,4740.63,66.8,25.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2373,2026-01-14T09:30:34.632836
Ethiopia,ETH,Sub-Saharan Africa,Low income,2001,Rice,2263073.0,8187098.04,3617.69,15.07,10.5,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2374,2026-01-14T09:30:34.632836
Uganda,UGA,Sub-Saharan Africa,Low income,1996,Wheat,1038510.0,2672616.75,2573.51,20.98,7.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2375,2026-01-14T09:30:34.632836
Japan,JPN,East Asia,High income,1996,Soybeans,609066.0,2307218.79,3788.13,197.35,,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2376,2026-01-14T09:30:34.632836
Mexico,MEX,Central America,Upper middle income,2005,Soybeans,2619729.0,9734659.58,3715.9,58.99,,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2377,2026-01-14T09:30:34.632836
Philippines,PHL,Southeast Asia,Lower middle income,1996,Soybeans,853294.0,2163020.79,2534.91,62.12,28.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2378,2026-01-14T09:30:34.632836
Malawi,MWI,Sub-Saharan Africa,Low income,2015,Wheat,1892468.0,5880201.04,3107.16,27.96,11.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2379,2026-01-14T09:30:34.632836
Indonesia,IDN,Southeast Asia,Lower middle income,1996,Rice,1380794.0,5403702.72,3913.47,76.93,18.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2380,2026-01-14T09:30:34.632836
South Korea,KOR,East Asia,High income,2005,Wheat,442895.0,3624349.91,,143.72,49.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2381,2026-01-14T09:30:34.632836
Egypt,EGY,North Africa,Lower middle income,2005,Rice,120246.0,654976.25,5446.97,83.38,26.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2382,2026-01-14T09:30:34.632836
Morocco,MAR,North Africa,Lower middle income,2001,Wheat,649456.0,1986695.26,3059.01,53.79,24.6,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2383,2026-01-14T09:30:34.632836
South Korea,KOR,East Asia,High income,2015,Rice,2643089.0,25429434.92,9621.1,209.48,35.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2384,2026-01-14T09:30:34.632836
Mali,MLI,Sub-Saharan Africa,Low income,1995,Rice,427658.0,1565220.77,3659.98,21.3,12.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2385,2026-01-14T09:30:34.632836
Mali,MLI,Sub-Saharan Africa,Low income,2006,Wheat,2086951.0,6666039.56,3194.15,23.67,15.0,Estimated value,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2386,2026-01-14T09:30:34.632836
Japan,JPN,East Asia,High income,1991,Rice,611380.0,3720028.24,6084.64,118.1,48.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2387,2026-01-14T09:30:34.632836
Uganda,UGA,Sub-Saharan Africa,Low income,2011,Wheat,2612093.0,8077050.99,3092.18,20.81,6.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2388,2026-01-14T09:30:34.632836
United Kingdom,GBR,Europe,High income,2017,Wheat,1152794.0,5398293.31,4682.79,199.69,26.2,Estimated value,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2389,2026-01-14T09:30:34.632836
Uganda,UGA,Sub-Saharan Africa,Low income,2012,Wheat,999659.0,4608609.54,4610.18,14.72,8.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2390,2026-01-14T09:30:34.632836
Vietnam,VNM,Southeast Asia,Lower middle income,2019,Wheat,316921.0,1709501.65,5394.09,58.45,18.3,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2391,2026-01-14T09:30:34.632836
Vietnam,VNM,Southeast Asia,Lower middle income,1995,Wheat,2828029.0,10233061.93,3618.44,62.85,23.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2392,2026-01-14T09:30:34.632836
Morocco,MAR,North Africa,Lower middle income,1994,Rice,1252534.0,4641133.99,3705.4,63.34,28.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2393,2026-01-14T09:30:34.632836
United States,USA,North America,High income,1996,Wheat,2954365.0,14247271.78,4822.45,188.11,43.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2394,2026-01-14T09:30:34.632836
South Korea,KOR,East Asia,High income,1999,Soybeans,3094020.0,13539291.86,4375.95,192.26,27.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2395,2026-01-14T09:30:34.632836
South Korea,KOR,East Asia,High income,2007,Soybeans,4461670.0,20389831.42,4570.0,211.63,50.5,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2396,2026-01-14T09:30:34.632836
Egypt,EGY,North Africa,Lower middle income,2021,Soybeans,4952022.0,17181601.4,3469.61,84.17,31.8,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2397,2026-01-14T09:30:34.632836
Kenya,KEN,Sub-Saharan Africa,Low income,2010,Rice,1815156.0,6884686.53,3792.89,17.62,10.5,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2398,2026-01-14T09:30:34.632836
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,2006,Rice,3118712.0,13768123.97,,,21.3,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2399,2026-01-14T09:30:34.632836
Argentina,ARG,South America,Upper middle income,1992,Soybeans,3446310.0,9314992.64,2702.89,95.16,17.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2400,2026-01-14T09:30:34.632836
Germany,DEU,Europe,High income,1991,Wheat,475883.0,2212454.66,4649.16,231.62,22.0,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2401,2026-01-14T09:30:34.632836
Morocco,MAR,North Africa,Lower middle income,2007,Rice,2882981.0,17885793.0,6203.92,72.92,29.8,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2402,2026-01-14T09:30:34.632836
Malawi,MWI,Sub-Saharan Africa,Low income,1992,Wheat,1106596.0,3285357.51,2968.89,22.98,8.0,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2403,2026-01-14T09:30:34.632836
Australia,AUS,Oceania,High income,2001,Maize,5535119.0,45510096.45,8222.06,160.15,42.6,Estimated value,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2404,2026-01-14T09:30:34.632836
China,CHN,East Asia,Upper middle income,1991,Maize,1248614.0,11070976.11,8866.61,89.27,24.5,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2405,2026-01-14T09:30:34.632836
India,IND,South Asia,Lower middle income,2019,Soybeans,1608178.0,4718592.67,2934.12,79.7,23.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2406,2026-01-14T09:30:34.632836
Brazil,BRA,South America,Upper middle income,2021,Soybeans,4670530.0,16320469.87,3494.35,138.51,28.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2407,2026-01-14T09:30:34.632836
Pakistan,PAK,South Asia,Lower middle income,1992,Rice,4544341.0,19476882.91,4285.96,71.11,34.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2408,2026-01-14T09:30:34.632836
Germany,DEU,Europe,High income,2017,Maize,2889429.0,31080486.45,10756.62,220.35,37.0,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2409,2026-01-14T09:30:34.632836
Mexico,MEX,Central America,Upper middle income,2001,Rice,720999.0,4501437.61,6243.33,111.45,16.8,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2410,2026-01-14T09:30:34.632836
China,CHN,East Asia,Upper middle income,1992,Soybeans,1756161.0,5336841.07,3038.92,109.26,31.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2411,2026-01-14T09:30:34.632836
Pakistan,PAK,South Asia,Lower middle income,2003,Rice,973327.0,5236303.57,5379.8,,32.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2412,2026-01-14T09:30:34.632836
Pakistan,PAK,South Asia,Lower middle income,2002,Rice,4983740.0,24982955.27,,73.71,22.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2413,2026-01-14T09:30:34.632836
Germany,DEU,Europe,High income,2021,Soybeans,2569981.0,16404765.13,6383.22,215.84,33.7,Estimated value,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2414,2026-01-14T09:30:34.632836
Argentina,ARG,South America,Upper middle income,2013,Soybeans,1889411.0,7913191.11,4188.18,76.44,32.8,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2415,2026-01-14T09:30:34.632836
China,CHN,East Asia,Upper middle income,1996,Rice,3288725.0,21147256.61,6430.23,124.28,17.3,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2416,2026-01-14T09:30:34.632836
United Kingdom,GBR,Europe,High income,2013,Soybeans,4105043.0,25061324.61,6105.01,207.45,55.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2417,2026-01-14T09:30:34.632836
Pakistan,PAK,South Asia,Lower middle income,1999,Soybeans,4639869.0,13017268.74,2805.53,80.09,30.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2418,2026-01-14T09:30:34.632836
France,FRA,Europe,High income,2014,Wheat,5321922.0,40442339.19,7599.2,116.24,41.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2419,2026-01-14T09:30:34.632836
Pakistan,PAK,South Asia,Lower middle income,2007,Rice,641677.0,3727280.86,5808.66,15.13,27.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2420,2026-01-14T09:30:34.632836
Morocco,MAR,North Africa,Lower middle income,2008,Rice,85106.0,421188.23,4948.98,76.39,27.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2421,2026-01-14T09:30:34.632836
India,IND,South Asia,Lower middle income,2014,Soybeans,4337956.0,17361976.86,4002.34,69.59,27.0,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2422,2026-01-14T09:30:34.632836
Tanzania,TZA,Sub-Saharan Africa,Low income,1993,Rice,533480.0,1673578.54,3137.1,19.39,6.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2423,2026-01-14T09:30:34.632836
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,1999,Rice,1360913.0,6886329.14,5060.08,65.82,18.3,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2424,2026-01-14T09:30:34.632836
Turkey,TUR,Middle East,Upper middle income,2010,Maize,4651005.0,45852579.66,9858.64,127.13,45.0,Estimated value,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2425,2026-01-14T09:30:34.632836
Kenya,KEN,Sub-Saharan Africa,Low income,2006,Maize,1537134.0,9635275.46,6268.34,25.88,9.0,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2426,2026-01-14T09:30:34.632836
Brazil,BRA,South America,Upper middle income,2022,Rice,2564395.0,21218702.23,8274.35,76.58,36.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2427,2026-01-14T09:30:34.632836
India,IND,South Asia,Lower middle income,1995,Wheat,3260534.0,7955724.9,,44.81,28.3,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2428,2026-01-14T09:30:34.632836
Australia,AUS,Oceania,High income,2005,Soybeans,2839096.0,8981390.39,3163.47,138.39,26.8,Estimated value,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2429,2026-01-14T09:30:34.632836
Russia,RUS,Europe,Upper middle income,1996,Maize,3627943.0,24469611.67,6744.76,128.96,20.3,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2430,2026-01-14T09:30:34.632836
India,IND,South Asia,Lower middle income,2001,Soybeans,806067.0,1697632.15,2106.07,52.21,16.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2431,2026-01-14T09:30:34.632836
Germany,DEU,Europe,High income,2022,Soybeans,922629.0,5947509.95,6446.26,245.99,43.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2432,2026-01-14T09:30:34.632836
Pakistan,PAK,South Asia,Lower middle income,1997,Maize,3731810.0,18955912.28,5079.55,58.42,28.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2433,2026-01-14T09:30:34.632836
Indonesia,IDN,Southeast Asia,Lower middle income,1997,Wheat,5009000.0,15485175.89,3091.47,56.06,33.5,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2434,2026-01-14T09:30:34.632836
Ethiopia,ETH,Sub-Saharan Africa,Low income,1992,Rice,1564860.0,6020793.75,3847.5,13.65,11.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2435,2026-01-14T09:30:34.632836
Morocco,MAR,North Africa,Lower middle income,1990,Soybeans,1360286.0,3065087.61,2253.27,46.54,14.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2436,2026-01-14T09:30:34.632836
France,FRA,Europe,High income,2007,Wheat,1918881.0,13262030.54,,197.78,53.3,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2437,2026-01-14T09:30:34.632836
China,CHN,East Asia,Upper middle income,2008,Wheat,1187609.0,7950105.11,6694.21,125.66,13.8,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2438,2026-01-14T09:30:34.632836
Kenya,KEN,Sub-Saharan Africa,Low income,2015,Rice,736653.0,3596921.19,4882.79,27.78,12.6,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2439,2026-01-14T09:30:34.632836
Germany,DEU,Europe,High income,2013,Wheat,5615480.0,36260040.44,6457.16,236.88,32.8,Estimated value,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2440,2026-01-14T09:30:34.632836
Morocco,MAR,North Africa,Lower middle income,2014,Rice,690798.0,4531171.79,6559.33,91.27,15.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2441,2026-01-14T09:30:34.632836
Philippines,PHL,Southeast Asia,Lower middle income,1992,Wheat,2104510.0,6776662.16,3220.07,63.21,19.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2442,2026-01-14T09:30:34.632836
Malawi,MWI,Sub-Saharan Africa,Low income,2020,Wheat,2289920.0,8597866.27,3754.66,32.23,12.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2443,2026-01-14T09:30:34.632836
Malawi,MWI,Sub-Saharan Africa,Low income,2019,Wheat,1393729.0,4477457.63,3212.57,37.17,11.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2444,2026-01-14T09:30:34.632836
Ukraine,UKR,Europe,Lower middle income,1990,Soybeans,1425687.0,3451822.88,2421.16,61.42,16.6,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2445,2026-01-14T09:30:34.632836
Brazil,BRA,South America,Upper middle income,2008,Soybeans,2108262.0,8801170.89,4174.61,63.24,37.0,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2446,2026-01-14T09:30:34.632836
Turkey,TUR,Middle East,Upper middle income,2022,Wheat,5272567.0,33233485.74,6303.09,160.9,22.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2447,2026-01-14T09:30:34.632836
Ukraine,UKR,Europe,Lower middle income,1993,Maize,2797770.0,13776858.18,4924.23,68.78,16.3,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2448,2026-01-14T09:30:34.632836
Mali,MLI,Sub-Saharan Africa,Low income,2007,Wheat,2162417.0,8095916.22,3743.92,32.0,11.3,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2449,2026-01-14T09:30:34.632836
Pakistan,PAK,South Asia,Lower middle income,1996,Soybeans,970461.0,1478219.34,1523.21,66.02,22.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2450,2026-01-14T09:30:34.632836
Indonesia,IDN,Southeast Asia,Lower middle income,1999,Maize,4435871.0,24083512.74,5429.26,64.17,33.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2451,2026-01-14T09:30:34.632836
Pakistan,PAK,South Asia,Lower middle income,1992,Maize,3103763.0,11102712.67,3577.18,71.24,21.5,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2452,2026-01-14T09:30:34.632836
Egypt,EGY,North Africa,Lower middle income,2020,Maize,2492774.0,20644944.3,8281.92,69.22,17.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2453,2026-01-14T09:30:34.632836
Argentina,ARG,South America,Upper middle income,1997,Soybeans,3351226.0,9420413.54,2811.03,129.13,26.3,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2454,2026-01-14T09:30:34.632836
Nigeria,NGA,Sub-Saharan Africa,Lower middle income,1996,Rice,1250490.0,,4843.38,74.44,31.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2455,2026-01-14T09:30:34.632836
Myanmar,MMR,Southeast Asia,Low income,2023,Maize,1453492.0,8902420.09,6124.85,23.65,10.5,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2456,2026-01-14T09:30:34.632836
Malawi,MWI,Sub-Saharan Africa,Low income,1990,Soybeans,102006.0,155067.94,1520.18,17.16,12.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2457,2026-01-14T09:30:34.632836
India,IND,South Asia,Lower middle income,2020,Maize,3823569.0,33818973.45,8844.87,54.49,20.8,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2458,2026-01-14T09:30:34.632836
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,1999,Maize,1458778.0,13150618.45,9014.82,90.08,28.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2459,2026-01-14T09:30:34.632836
Russia,RUS,Europe,Upper middle income,2009,Maize,2153279.0,22976452.34,10670.45,113.14,9.3,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2460,2026-01-14T09:30:34.632836
Malawi,MWI,Sub-Saharan Africa,Low income,2014,Maize,1409499.0,7468050.88,5298.37,21.54,16.3,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2461,2026-01-14T09:30:34.632836
Indonesia,IDN,Southeast Asia,Lower middle income,2005,Rice,63495.0,342555.27,5395.0,53.98,29.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2462,2026-01-14T09:30:34.632836
Pakistan,PAK,South Asia,Lower middle income,1995,Soybeans,1940311.0,5795896.43,2987.1,68.14,29.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2463,2026-01-14T09:30:34.632836
Egypt,EGY,North Africa,Lower middle income,2004,Rice,129635.0,723348.47,5579.89,62.56,24.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2464,2026-01-14T09:30:34.632836
Vietnam,VNM,Southeast Asia,Lower middle income,1998,Maize,3617436.0,,,91.18,39.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2465,2026-01-14T09:30:34.632836
Tanzania,TZA,Sub-Saharan Africa,Low income,2012,Rice,1426068.0,6540490.05,4586.38,36.32,8.6,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2466,2026-01-14T09:30:34.632836
Brazil,BRA,South America,Upper middle income,1994,Soybeans,2646813.0,8441957.33,3189.48,132.98,37.6,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2467,2026-01-14T09:30:34.632836
Nepal,NPL,South Asia,Low income,1990,Soybeans,890438.0,1163085.9,1306.2,16.79,11.5,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2468,2026-01-14T09:30:34.632836
Myanmar,MMR,Southeast Asia,Low income,2017,Soybeans,2831492.0,9167760.46,3237.78,25.74,12.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2469,2026-01-14T09:30:34.632836
Myanmar,MMR,Southeast Asia,Low income,2023,Rice,1119961.0,5061097.31,4518.99,36.33,7.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2470,2026-01-14T09:30:34.632836
Turkey,TUR,Middle East,Upper middle income,2020,Wheat,2846329.0,23953819.29,8415.69,132.39,34.3,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2471,2026-01-14T09:30:34.632836
Kenya,KEN,Sub-Saharan Africa,Low income,2007,Rice,1493480.0,6971025.87,4667.64,23.91,14.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2472,2026-01-14T09:30:34.632836
France,FRA,Europe,High income,2016,Wheat,2857303.0,26427689.43,9249.17,178.85,29.3,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2473,2026-01-14T09:30:34.632836
South Korea,KOR,East Asia,High income,2006,Soybeans,3062379.0,15280885.04,4989.87,179.2,44.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2474,2026-01-14T09:30:34.632836
Philippines,PHL,Southeast Asia,Lower middle income,2016,Soybeans,2809686.0,5838870.57,2078.12,50.21,15.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2475,2026-01-14T09:30:34.632836
Brazil,BRA,South America,Upper middle income,2010,Rice,1107826.0,8050489.63,7266.93,70.79,36.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2476,2026-01-14T09:30:34.632836
Argentina,ARG,South America,Upper middle income,1995,Wheat,2193785.0,10529805.95,4799.83,88.9,30.6,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2477,2026-01-14T09:30:34.632836
Pakistan,PAK,South Asia,Lower middle income,1990,Maize,1153737.0,5405156.47,4684.91,62.11,17.3,Estimated value,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2478,2026-01-14T09:30:34.632836
United States,USA,North America,High income,2000,Soybeans,1945919.0,8940695.74,4594.59,173.27,44.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2479,2026-01-14T09:30:34.632836
South Korea,KOR,East Asia,High income,2022,Wheat,3293454.0,31998112.51,9715.67,215.0,44.6,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2480,2026-01-14T09:30:34.632836
China,CHN,East Asia,Upper middle income,1990,Rice,3109820.0,16759797.91,5389.31,101.2,33.5,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2481,2026-01-14T09:30:34.632836
Philippines,PHL,Southeast Asia,Lower middle income,2014,Soybeans,3983602.0,,3234.61,64.89,,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2482,2026-01-14T09:30:34.632836
Mexico,MEX,Central America,Upper middle income,1997,Wheat,1142033.0,4530356.32,3966.92,,30.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2483,2026-01-14T09:30:34.632836
Russia,RUS,Europe,Upper middle income,2000,Maize,415278.0,2884358.33,6945.61,139.32,38.4,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2484,2026-01-14T09:30:34.632836
United States,USA,North America,High income,2001,Rice,466336.0,4253000.31,9120.03,126.83,47.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2485,2026-01-14T09:30:34.632836
Mexico,MEX,Central America,Upper middle income,2014,Wheat,2995022.0,18327342.08,6119.27,109.09,40.5,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2486,2026-01-14T09:30:34.632836
Ethiopia,ETH,Sub-Saharan Africa,Low income,2021,Wheat,2210791.0,7904596.17,3575.46,29.16,10.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2487,2026-01-14T09:30:34.632836
Canada,CAN,North America,High income,2005,Soybeans,2505321.0,9120466.73,3640.44,204.78,55.3,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2488,2026-01-14T09:30:34.632836
Argentina,ARG,South America,Upper middle income,2015,Rice,3877127.0,28885266.01,7450.17,148.15,29.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2489,2026-01-14T09:30:34.632836
Mali,MLI,Sub-Saharan Africa,Low income,2011,Rice,1818756.0,7267777.71,3996.02,25.54,9.2,Estimated value,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2490,2026-01-14T09:30:34.632836
Mali,MLI,Sub-Saharan Africa,Low income,2003,Rice,470538.0,1925212.45,4091.51,22.16,10.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2491,2026-01-14T09:30:34.632836
Ethiopia,ETH,Sub-Saharan Africa,Low income,2015,Maize,528145.0,3396113.21,6430.27,24.36,12.9,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2492,2026-01-14T09:30:34.632836
Philippines,PHL,Southeast Asia,Lower middle income,2005,Maize,3780383.0,20145189.73,5328.88,64.8,29.7,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2493,2026-01-14T09:30:34.632836
Turkey,TUR,Middle East,Upper middle income,1990,Maize,964365.0,5480977.02,5683.51,96.13,43.2,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2494,2026-01-14T09:30:34.632836
Argentina,ARG,South America,Upper middle income,1999,Wheat,1363017.0,6445766.21,4729.04,107.0,30.1,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2495,2026-01-14T09:30:34.632836
Argentina,ARG,South America,Upper middle income,2021,Maize,3877379.0,32332704.46,8338.8,150.74,24.5,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2496,2026-01-14T09:30:34.632836
South Africa,ZAF,Sub-Saharan Africa,Upper middle income,2014,Rice,1163299.0,8177892.47,7029.91,126.92,15.0,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2497,2026-01-14T09:30:34.632836
Germany,DEU,Europe,High income,2020,Wheat,2894413.0,25547808.5,8826.59,173.23,26.8,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2498,2026-01-14T09:30:34.632836
Bangladesh,BGD,South Asia,Lower middle income,1993,Wheat,4500632.0,17321270.1,3848.63,75.09,33.3,,crop_production_1990_2023.csv,crop_production,2026-01-14T09:30:34.526458,2499,2026-01-14T09:30:34.632836
